athlete_id,last_name,first_name,country_id,discipline_id
2514,Wang,Chunyu,12,3
2515,Wang,Congkang,12,7
2516,Wang,Dapeng,12,0
2517,Wang,Fei,12,23
2518,Wang,Han,12,13
2519,Wang,Huan,12,36
2520,Wang,Huijing,20,31
2521,Wang,Jianjiahe,12,30
2522,Wang,Kaihua,12,3
2523,Wang,Luyao,12,26
2524,Wang,Na,12,17
2525,Wang,Nan,12,7
2526,Wang,Qian,12,26
2527,Wang,Qiang,12,33
2528,Wang,Qianyi,12,2
2529,Wang,Qin,12,3
2530,Wang,Rui,12,3
2531,Wang,Ruidong,12,11
2532,Wang,Shun,12,30
2533,Wang,Xiaojing,12,26
2534,Wang,Xinyan,12,36
2535,Wang,Yi,12,4
2536,Wang,Yang,12,25
2537,Wang,Yu,12,3
2538,Wang,Yuwei,12,23
2539,Wang,Zhen,2,31
2540,Wang,Zheng,12,3
2541,Wang,Zhouyu,12,37
2542,Wang,Zifeng,12,23
2543,Wang,Zijie,12,15
2544,Wanser,Luise,5,25
2545,Ward,Mclain,20,14
2546,Ward,Samuel,6,17
2547,Wardenburg,Nout,10,3
2548,Wardley,Keyara,2,24
2549,Ware,Pamela,2,13
2550,Ware,Regan,11,24
2551,Warner,Damian,2,3
2552,Wasick,Katarzyna,13,30
2553,Wassen,Elena,5,13
2554,Wasteneys,Avalon,2,23
2555,Watanabe,Kanako,9,30
2556,Watanabe,Kota,9,17
2557,Watanabe,Yuta,9,4
2558,Waterhouse,Jason,0,25
2559,Watkins,Daniel,0,6
2560,Watson,Heather,6,33
2561,Watson,Sage,2,3
2562,Wawak,Bartlomiej,13,10
2563,Wayment,Courtney,20,3
2564,Wearn,Matt,0,25
2565,Webber,Joe,11,24
2566,Weber,Julian,5,3
2567,Weber,Marc,5,23
2568,Webster,Rowie,0,36
2569,Webster,Sam,11,12
2570,Weertman,Ferry,10,20
2571,Weger,Svenja,5,25
2572,Wegman,Martina,10,6
2573,Wei,Meng,12,26
2574,Wei,Shaoxuan,12,0
2575,Wei,Yongli,12,3
2576,Weigand,Justus,5,17
2577,Weightman,Lisa,0,3
2578,Weinstein,Domenic,5,12
2579,Weir,Jillian,2,3
2580,Weir,Zane,8,3
2581,Weis,Anna,20,25
2582,Weiss,Anders,20,23
2583,Weissenfeld,Johannes,5,23
2584,Weisz,Alison,20,26
2585,Weitzeil,Abbey,20,30
2586,Wellbrock,Florian,5,20
2587,Wellbrock,Florian,5,30
2588,Welsford,Sam,0,12
2589,Welten,Lidewij,10,17
2590,Werry,Katrina,0,23
2591,Werth,Isabell,5,14
2592,Wesche,Maddison-lee,11,3
2593,Wessolly,Jessica-bianca,5,3
2594,Weston-webb,Tatiana,1,29
2595,Wettstein,Bryce,20,27
2596,Wettstein,Estelle,17,14
2597,Wevers,Lieke,10,1
2598,Wevers,Sanne,10,1
2599,Whetton,Jacob,0,17
2600,White,Emma,20,12
2601,White,Felicity,0,22
2602,White,Rhyan,20,30
2603,Whitehead,Emily,0,1
2604,Whitlock,Max,6,1
2605,Whitney,Kaylin,20,3
2606,Whittaker,Benjamin,6,5
2607,Whittle,Jacob,6,30
2608,Whyte,Kye,6,9
2609,Wickham,Tom,0,17
2610,Wicki,Silvan,17,3
2611,Widdicombe,Angus,0,23
2612,Wiebe,Erica,2,38
2613,Wielgosz,Anna,13,3
2614,Wieliczko,Marta,13,23
2615,Wiens,Rylan,2,13
2616,Wierling,Damian,5,30
2617,Wiersma,Abe,10,23
2618,Wierzbowska,Maria,13,23
2619,Wiesiolek,Pawel,13,3
2620,Wieszczek,Kordus,13,38
2621,Wiet,Henin,4,32
2622,Wieten,Tone,10,23
2623,Wightman,Jake,6,3
2624,Wijler,Steve,10,0
2625,Wilangowski,Mateusz,13,23
2626,Wilby,James,6,30
2627,Wild,Cassie,6,30
2628,Wild,Kirsten,10,12
2629,Wilimovsky,Jordan,20,20
2630,Wilkes,Caine,20,37
2631,Wilkinson,Callum,6,3
2632,Wilkinson,Leah,6,17
2633,Wilkinson,Micah,11,25
2634,Willcox,Dan,11,25
2635,Willemsz,Debby,10,36
2636,Willett,James,0,26
2637,Williams,Alys,20,36
2638,Williams,Brodie,6,30
2639,Williams,Benjamin,6,3
2640,Williams,Charity,2,24
2641,Williams,Ella,11,29
2642,Williams,Hannah,6,3
2643,Williams,Jack,20,0
2644,Williams,Jodie,6,3
2645,Williams,Kendell,20,3
2646,Williams,Kevon,20,24
2647,Williams,Lauren,6,32
2648,Williams,Lily,20,12
2649,Williams,Mariah,0,17
2650,Williams,Micah,20,3
2651,Williams,Noah,6,13
2652,Williams,Sharni,0,24
2653,Williamson,Daniel,11,23
2654,Willis,Nick,11,3
2655,Willmott,Aimee,6,30
2656,Willoughby,Alise,20,9
2657,Wilson,Ajee,20,3
2658,Wilson,Alex,17,3
2659,Wilson,Alicia,6,30
2660,Wilson,Andrew,20,30
2661,Wilson,Emma,6,25
2662,Wilson,Georgia,0,17
2663,Wilson,Hayley,0,27
2664,Wilson,Julian,0,29
2665,Wilson,Madison,0,30
2666,Wilson,Matthew,0,30
2667,Wilson,Nick,11,17
2668,Wimmer,Carina,5,26
2669,Winchester,Jacarra,20,38
2670,Winder,Ruth,20,11
2671,Windfeder,Lukas,5,17
2672,Windle,Jordan,20,13
2673,Winger,Kara,20,3
2674,Winkcup,Georgia,0,3
2675,Winkel,Anastasiya,5,25
2676,Winkler,Rudy,20,3
2677,Winnington,Elijah,0,30
2678,Winwood,Alex,0,5
2679,Wiskus,Shane,20,1
2680,Wisniewska,Helena,13,7
2681,Wlodarczyk,Anita,13,3
2682,Wloszczowska,Maja,13,10
2683,Wodak,Natasha,2,3
2684,Wog,Kelsey,2,30
2685,Wojciechowski,Pawel,13,3
2686,Wolf,Aaron,9,18
2687,Wolf,Alex,20,36
2688,Wolf,Justin,5,12
2689,Wolfram,Martin,5,13
2690,Wolves,Iris,10,36
2691,Woo,Haram,15,13
2692,Wood,Abbie,6,30
2693,Wood,Alyce,0,7
2694,Wood,Jordan,0,7
2695,Wood,Oliver,6,12
2696,Woodfine,Tristan,2,3
2697,Woodgate,James,6,0
2698,Woodhead,Dylan,20,36
2699,Woodman,Portia,11,24
2700,Woods,Kimberley,6,6
2701,Woods,Michael,2,11
2702,Woods,Nic,11,17
2703,Woolley,Kieran,0,27
2704,Worth,Taylor,0,0
2705,Worthington,Charlotte,6,8
2706,Wortmann,Amelie,5,17
2707,Wozniak,Dagmara,20,15
2708,Wright,Claire,2,36
2709,Wright,Emma,2,36
2710,Wright,Owen,0,29
2711,Wright,Zion,20,27
2712,Wrobel,David,5,3
2713,Wrzesien,Jowita,13,38
2714,Wu,Ashun,12,16
2715,Wu,Felipe,1,26
2716,Wu,Jiaxin,12,0
2717,Wu,Jingyu,12,32
2718,Wu,Josephine,2,4
2719,Wu,Juan,12,24
2720,Wu,Melissa,0,13
2721,Wu,Qingfeng,12,30
2722,Wu,Ruiting,12,3
2723,Wu,Zhiqiang,12,3
2724,Wukie,Jacob,20,0
2725,Wunram,Finnia,5,20
2726,Wynne-griffith,Oliver,6,23
2727,Xammar,Jordi,16,25
2728,Xiao,Jiaruixuan,12,26
2729,Xiao,Ruoteng,12,1
2730,Xiao,Yanning,12,2
2731,Xie,Siyi,12,13
2732,Xie,Wenjun,12,3
2733,Xie,Zhenye,12,3
2734,Xin,Xin,12,20
2735,Xiong,Dunhan,12,36
2736,Xiong,Yaxuan,12,26
2737,Xu,Anqi,12,15
2738,Xu,Chao,12,12
2739,Xu,Fei,12,23
2740,Xu,Huiqin,12,3
2741,Xu,Jiayu,12,30
2742,Xu,Shixiao,12,7
2743,Xu,Shiyan,12,18
2744,Xu,Shuangshuang,12,3
2745,Xu,Wenyu,12,17
2746,Xu,Xin,12,31
2747,Xu,Yanshu,12,22
2748,Xu,Yifan,12,33
2749,Xu,Yingming,12,15
2750,Xu,Zangjun,12,25
2751,Yabiku,Shohei,9,38
2752,Yafai,Galal,6,5
2753,Yagi,Kanae,9,37
2754,Yahiro,Tsuneari,0,19
2755,Yakhno,Yelyzaveta,19,2
2756,Yakura,Nyl,2,4
2757,Yakushevskiy,Pavel,14,12
2758,Yamada,Aki,9,17
2759,Yamada,Jessica,1,31
2760,Yamada,Masaru,9,15
2761,Yamada,Miyu,9,32
2762,Yamada,Satoko,9,26
2763,Yamada,Shota,9,17
2764,Yamagata,Ryota,9,3
2765,Yamaguchi,Akane,9,4
2766,Yamaguchi,Kosei,9,3
2767,Yamamoto,Kohei,9,10
2768,Yamamoto,Minori,9,36
2769,Yamamoto,Seito,9,3
2770,Yamamoto,Toshiki,9,37
2771,Yamanaka,Yuno,9,3
2772,Yamasaki,Erika,0,37
2773,Yamasaki,Koji,9,17
2774,Yamashita,Jun,9,3
2775,Yamashita,Manabu,9,17
2776,Yamauchi,Azusa,9,0
2777,Yamauchi,Hiromu,9,3
2778,Yamazaki,Anna,9,25
2779,Yan,Haibin,12,3
2780,Yan,Meiling,12,24
2781,Yan,Xin,0,31
2782,Yan,Zibei,12,30
2783,Yanagisawa,Akane,9,2
2784,Yanagita,Hiroki,9,3
2785,Yang,Brian,2,4
2786,Yang,Feifei,12,24
2787,Yang,Hakseon,15,1
2788,Yang,Haoran,12,26
2789,Yang,Hengyu,12,15
2790,Yang,Jian,12,13
2791,Yang,Jiayu,12,3
2792,Yang,Junxia,12,18
2793,Yang,Junxuan,12,30
2794,Yang,Min,12,24
2795,Yang,Qian,12,26
2796,Yang,Xiaolei,12,0
2797,Yang,Xiaoxu,12,7
2798,Yang,Xuezhe,12,25
2799,Yang,Zhaoxuan,12,33
2800,Yanitsas,Lea,0,36
2801,Yao,Bianwa,12,10
2802,Yastremska,Dayana,19,33
2803,Yasunaga,Mashiro,9,2
2804,Yates,Simon,6,11
2805,Yazawa,Aki,9,6
2806,Ycart,Canal,16,17
2807,Yeargin,Nicole,6,3
2808,Yee,Alex,6,35
2809,Yee,Regan,2,3
2810,Yelistratova,Yuliya,19,35
2811,Yeo,Seojeong,15,1
2812,Yi,Xudi,12,23
2813,Yigit,Neslihan,18,4
2814,Yildirim,Rukiye,18,32
2815,Yildiz,Esra,18,5
2816,Yin,Chengxin,12,2
2817,Yin,Mengdie,12,7
2818,Yin,Xiaoyan,12,19
2819,Yip,Alannah,2,28
2820,Yoder,Alec,20,1
2821,Yokota,Kiko,9,22
2822,Yonamine,Eri,9,11
2823,Yong,Yvette,2,32
2824,Yoon,Hyunji,15,18
2825,Yoon,Jisu,15,15
2826,Yoshida,Megumu,9,2
2827,Yoshida,Takuma,9,36
2828,Yoshida,Tsukasa,9,18
2829,Yoshikawa,Takashi,9,17
2830,Yoshioka,Dai,9,26
2831,Yoshioka,Miho,9,25
2832,Yosozumi,Sakura,9,27
2833,You,Hao,12,1
2834,Young,Alex,20,3
2835,Young,Alison,6,25
2836,Young,Katrina,20,13
2837,Younger,Aaron,0,36
2838,Youssifou,Laila,10,23
2839,Yu,Dongju,15,37
2840,Yu,Haicheng,12,26
2841,Yu,Hexin,12,30
2842,Yu,Jingyao,12,30
2843,Yu,Liping,12,24
2844,Yu,Liyan,12,30
2845,Yu,Xiaoming,12,24
2846,Yu,Yiting,12,30
2847,Yuan,Jia,4,31
2848,Yuan,Yechun,12,16
2849,Yudenkov,Yevgen,19,1
2850,Yudin,Andrey,14,34
2851,Yuriichuk,Yuliia,19,7
2852,Yusof,Eddy,17,1
2853,Zabuzhenko,Eduard,19,3
2854,Zaferes,Katie,20,35
2855,Zagidullina,Adelina,14,15
2856,Zagunis,Mariel,20,15
2857,Zahi,Carolle,4,3
2858,Zakalnytskyy,Maryan,19,3
2859,Zakarin,Ilnur,14,11
2860,Zalanki,Gergo,7,36
2861,Zalewski,Aran,0,17
2862,Zalewski,Karol,13,3
2863,Zamkovoi,Andrei,14,5
2864,Zamorano,Sanz,16,30
2865,Zanellato,Rafaela,1,24
2866,Zanetti,Arthur,1,1
2867,Zang,Ha,12,23
2868,Zantaraia,Georgii,19,18
2869,Zapata,Rayderley,16,1
2870,Zarif,Jorge,1,25
2871,Zasina,Roksana,13,38
2872,Zayas,Luis,3,3
2873,Zaza,Francesco,8,14
2874,Zazzeri,Lorenzo,8,30
2875,Zdzieblo,Katarzyna,13,3
2876,Zeeman,Carling,2,23
2877,Zegers,Afrodite,10,25
2878,Zeidler,Oliver,5,23
2879,Zendana,Hirotaka,9,17
2880,Zeng,Laura,20,22
2881,Zeng,Wenhui,12,27
2882,Zennaro,Silvia,8,25
2883,Zernikel,Oleg,5,3
2884,Zevina,Daryna,19,30
2885,Zeze,Meba,4,3
2886,Zeze,Ryan,4,3
2887,Zgank,Mihael,18,18
2888,Zhai,Ying,12,36
2889,Zhang,Beiwen,20,4
2890,Zhang,Bowen,12,26
2891,Zhang,Changhong,12,26
2892,Zhang,Danyi,12,36
2893,Zhang,Dechang,12,23
2894,Zhang,Deshun,12,3
2895,Zhang,Dong,12,7
2896,Zhang,Donglian,12,26
2897,Zhang,Dongshuang,12,25
2898,Zhang,Jiaqi,12,13
2899,Zhang,Jin,12,1
2900,Zhang,Jinrong,12,17
2901,Zhang,Jun,12,3
2902,Zhang,Liang,12,23
2903,Zhang,Lily,20,31
2904,Zhang,Ling,12,23
2905,Zhang,Linru,12,3
2906,Zhang,Mengyu,12,32
2907,Zhang,Min,12,23
2908,Zhang,Mingyu,12,21
2909,Zhang,Mo,2,31
2910,Zhang,Peng,12,10
2911,Zhang,Quan,12,23
2912,Zhang,Xiaonan,12,21
2913,Zhang,Xiaoxue,12,17
2914,Zhang,Xin,12,27
2915,Zhang,Xingjia,12,14
2916,Zhang,Yaoguang,12,3
2917,Zhang,You,12,14
2918,Zhang,Yu,12,26
2919,Zhang,Yufei,12,30
2920,Zhao,Shuai,12,32
2921,Zhao,Zhonghao,12,26
2922,Zheng,Ninali,12,3
2923,Zheng,Pengfei,12,7
2924,Zheng,Si,12,4
2925,Zheng,Saisai,12,33
2926,Zheng,Shuyin,12,32
2927,Zhilkin,Andrey,14,30
2928,Zhong,Jiaqi,12,17
2929,Zhong,Mengying,12,35
2930,Zhong,Tianshi,12,12
2931,Zhou,Feng,12,38
2932,Zhou,Qian,12,38
2933,Zhou,Xin,20,31
2934,Zhou,Yu,12,7
2935,Zhu,Menghui,12,30
2936,Zhu,Mingye,12,15
2937,Zhu,Xueying,12,34
2938,Zhu,Yaming,12,3
2939,Ziemek,Zachery,20,3
2940,Zietarski,Miroslaw,13,23
2941,Zillmann,Katarzyna,13,23
2942,Zimmermann,Sonja,5,17
2943,Zoghlami,Ala,8,3
2944,Zoghlami,Osama,8,3
2945,Zolotic,Anastasija,20,32
2946,Zombori,Gabor,7,30
2947,Zonderland,Epke,10,1
2948,Zou,Jingyuan,12,1
2949,Zsombor-murray,Nathan,2,13
2950,Zverev,Alexander,5,33
2951,Zwetsloot,Roos,10,27
2952,Zwicker,Martin,5,17
2953,Zwolinska,Klaudia,13,6
2954,Zykova,Yulia,14,26
2955,Zyuzina,Ekaterina,14,25
2956,Zyzanska,Sylwia,13,0
2957,Kitazato,Kenji,9,17
2958,Kitazono,Takeru,9,1
2959,Kitts,Wesley,20,37
2960,Kiyuna,Ryo,9,19
2961,Klamer,Rachel,10,35
2962,Klaver,Lieke,10,3
2963,Klecker,Joe,20,3
2964,Kleibrink,Benjamin,5,15
2965,Klein,Hanna,5,3
2966,Klein,Lisa,5,12
2967,Klein,Luis,5,15
2968,Kleshchenko,Evgeny,14,9
2969,Klevanovich,Elizaveta,14,30
2970,Klimkait,Jessica,2,18
2971,Klimova,Diana,14,12
2972,Klingler,Petra,17,28
2973,Klishina,Darya,14,3
2974,Klosterhalfen,Konstanze,5,3
2975,Kluge,Roger,5,12
2976,Klymets,Iryna,19,3
2977,Knab,Ruben,10,23
2978,Knapik-miazga,Renata,13,15
2979,Kneisky,Morgan,4,12
2980,Knewstubb,Andrew,11,24
2981,Knibb,Taylor,20,35
2982,Knight,Jessie,6,3
2983,Knight,Josie,6,12
2984,Knight,Justyn,2,3
2985,Knighton,Erriyon,20,3
2986,Knipping,Arjan,10,30
2987,Knoll,Anabel,5,35
2988,Knox,Bronwen,0,36
2989,Knox,Finlay,2,30
2990,Ko,Lydia,11,16
2991,Kobayashi,Kai,9,3
2992,Kobayashi,Yuka,9,12
2993,Koblova,Valeria,14,38
2994,Kobori,Waka,9,30
2995,Kobus-zawojska,Agnieszka,13,23
2996,Koch,Marc,5,3
2997,Koch,Marco,5,30
2998,Koch,Sophie,5,7
2999,Kocher,Fabienne,17,18
3000,Kochesok,Susana,14,34
3001,Kochhann,Raquel,1,24
3002,Kodama,Mei,9,3
3003,Koechlin,Thomas,17,6
3004,Koenders,Joanne,10,36
3005,Koepfer,Dominik,5,33
3006,Koga,Yuta,9,3
3007,Kohler,Kara,20,23
3008,Kohler,Sarah,5,30
3009,Kohlhoff,Paul,5,25
3010,Kohlschreiber,Philipp,5,33
3011,Koide,Mifuyu,9,24
3012,Koide,Miku,9,36
3013,Koike,Yuki,9,3
3014,Koizumi,Ibuki,9,25
3015,Kokhan,Mykhaylo,19,3
3016,Kokumai,Sakura,20,19
3017,Kolesnichenko,Svetlana,14,2
3018,Kolesnikov,Kliment,14,30
3019,Koliadenko,Iryna,19,38
3020,Kolobova,Violetta,14,15
3021,Kolodiy,Oleg,19,13
3022,Kolodzinski,Pawel,13,25
3023,Kominami,Takuto,9,3
3024,Komissarov,Sergei,14,25
3025,Konanykhina,Anna,14,13
3026,Kondo,Yoshida,9,25
3027,Kondratev,Ilya,14,23
3028,Kondricz,Kata,7,15
3029,Kong,Heeyong,15,4
3030,Konieczek,Alicja,13,3
3031,Konieczek,Aneta,13,3
3032,Koning,Josine,10,17
3033,Konishi,Anna,9,30
3034,Konnai,Mitsunori,9,37
3035,Kononenko,Valeriya,19,11
3036,Konotop,Kamila,19,37
3037,Koolen,Sanne,10,17
3038,Koolhaas,Ilse,10,36
3039,Koolhof,Wesley,10,33
3040,Kopasz,Balint,7,7
3041,Kopp,Leo,5,3
3042,Koppelaar,Rutger,10,3
3043,Koppu,Harukiirario,9,36
3044,Kopron,Malwina,13,3
3045,Kora,Salome,17,3
3046,Korda,Jessica,20,16
3047,Korda,Nelly,20,16
3048,Koretzky,Victor,4,10
3049,Korir,Leonard,20,3
3050,Korkmaz,Salih,18,3
3051,Korobeynikova,Larisa,14,15
3052,Koroknai,Mate,7,3
3053,Korostylov,Pavlo,19,26
3054,Korpasi,Balint,7,38
3055,Korrel,Michael,10,18
3056,Korstanje,Nyls,10,30
3057,Korzeniowski,Pawel,13,30
3058,Kos,Hubert,7,30
3059,Kosetskaya,Evgeniya,14,4
3060,Kosterina,Tatyana,14,14
3061,Kostevych,Olena,19,26
3062,Kou,Lei,19,31
3063,Koudinov,Mikhail,11,1
3064,Kounta,Muhammad,4,3
3065,Kovacs,Barbara,7,3
3066,Kovacs,Joe,20,3
3067,Kovacs,Sarolta,7,21
3068,Kovacs,Zsofia,7,1
3069,Kovacs,Zsofia,7,35
3070,Kovalenko,Nazar,19,3
3071,Kovalov,Stanislav,19,23
3072,Kovtun,Illia,19,1
3073,Kowalczuk,Aleksandra,13,32
3074,Kowalczyk,Julia,13,18
3075,Kowalski,Jerzy,13,23
3076,Kowaluk,Dariusz,13,3
3077,Kowplos,Katarina,0,26
3078,Kozak,Danuta,7,7
3079,Kozak,Luca,7,3
3080,Kozeniesky,Lucas,20,26
3081,Kozma,Dominik,7,30
3082,Kozuka,Miki,9,17
3083,Kozyrev,Sergei,14,38
3084,Krafzik,Carolina,5,3
3085,Krajewski,Julia,5,14
3086,Krause,Gesa,5,3
3087,Krausz,Gergely,7,4
3088,Kraut,Laura,20,14
3089,Krawietz,Kevin,5,33
3090,Kreiss,Fanni,7,15
3091,Kretz,Amelie,2,35
3092,Krizsan,Xenia,7,3
3093,Kroger,Mieke,5,12
3094,Krommenhoek,Guillaume,10,23
3095,Kromowidjojo,Ranomi,10,30
3096,Kroppen,Michelle,5,0
3097,Krueger,Stephan,5,23
3098,Krukowski,Marcin,13,3
3099,Krumins,Susan,10,3
3100,Krzewina,Jakub,13,3
3101,Kubot,Lukasz,13,33
3102,Kubota,Manaka,9,7
3103,Kuczera,Piotr,13,18
3104,Kudashev,Aleksandr,14,30
3105,Kudermetova,Veronika,14,33
3106,Kudla,Denis,5,38
3107,Kudo,Kyoko,9,36
3108,Kuechler,Hannah,5,30
3109,Kueng,Stefan,17,11
3110,Kukina,Marina,14,24
3111,Kuklinovska,Liudmyla,19,7
3112,Kukuk,Christian,5,14
3113,Kulish,Serhiy,19,26
3114,Kullmann,Leonie,5,30
3115,Kumahara,Caroline,1,31
3116,Kumar,Nikhil,20,31
3117,Kunz,Annie,20,3
3118,Kunze,Kahena,1,25
3119,Kurochkina,Ekaterina,14,23
3120,Kurokawa,Kazuki,9,3
3121,Kus,Nafia,18,32
3122,Kusch,Marius,5,30
3123,Kusterer,Sabine,5,37
3124,Kuworge,Enzo,10,37
3125,Kuzakhmetov,Artem,14,7
3126,Kuziutina,Natalia,14,18
3127,Kuznetsov,Evgenii,14,13
3128,Kwak,Junghye,15,26
3129,Kwasna,Magdalena,13,25
3130,Kwayie,Lisa,5,3
3131,Kweon,Youngjun,15,15
3132,Kwiatkowski,Michal,13,11
3133,Kwon,Eunji,15,26
3134,Kwon,Halim,15,13
3135,Kwon,Soonwoo,15,33
3136,Kylypko,Maryna,19,3
3137,Kyogoku,Okina,9,2
3138,La,Cruz,3,5
3139,La,Roche,2,36
3140,Labous,Juliette,4,11
3141,Labrousse,Lea,4,34
3142,Lacoste,Sokhna,4,3
3143,Lacruz,Enrico,10,5
3144,Lafont,Marie-zelia,4,6
3145,Lagan,Alexis,20,26
3146,Laghouag,Karim,4,14
3147,Lake,Morgan,6,3
3148,Lalonde,Genevieve,2,3
3149,Lam,Timothy,20,4
3150,Lambriex,Bart,10,25
3151,Lamdassem,Ayad,16,3
3152,Lamolle,Mathilde,4,26
3153,Lamon,Francesco,8,12
3154,Lamote,Renelle,4,3
3155,Lamoureux,Jay,2,12
3156,Lamsfuss,Mark,5,4
3157,Lan,Minghao,12,15
3158,Landry,Ghislaine,2,24
3159,Lane,Ben,6,4
3160,Lane,Sam,11,17
3161,Lang,Salome,17,3
3162,Langasque,Romain,4,16
3163,Lange,Tobias,5,3
3164,Langehanenberg,Helen,5,14
3165,Langerfeld,Kai,2,23
3166,Langlois,Andreanne,2,7
3167,Langrehr,Rebecca,5,21
3168,Lansiquot,Imani,6,3
3169,Lanzi,Asia,8,27
3170,Lappage,Danielle,2,38
3171,Larcheron,Madeleine,4,27
3172,Larin,Vladislav,14,32
3173,Larkin,Mitch,0,30
3174,Larroque,Koumba,4,38
3175,Larumbe,Gonfaus,16,36
3176,Lasitskene,Mariya,14,3
3177,Lattimer,Maxwell,2,23
3178,Laugher,Jack,6,13
3179,Laurie,Katie,0,14
3180,Laurin,Althea,4,32
3181,Lavery,Nicholas,0,23
3182,Lavillenie,Renaud,4,3
3183,Lavillenie,Valentin,4,3
3184,Lavreysen,Harrie,10,12
3185,Lawson,Nathan,0,24
3186,Lawton,Amy,0,17
3187,Lay,Jian,0,31
3188,Layne,Kelly,0,14
3189,Lazor,Annie,20,30
3190,Le,Blouch,4,18
3191,Le,Pechoux,4,15
3192,Leahy,Conor,0,12
3193,Leal,Rayssa,1,27
3194,Learmonth,Jessica,6,35
3195,Leask,Harry,6,23
3196,Lebedeva,Anastasia,14,23
3197,Lebedeva,Iana,14,34
3198,Lebesson,Emmanuel,4,31
3199,Leblanc-bazinet,Rachel,2,37
3200,Lechner,Eva,8,10
3201,Lecointre,Camille,4,25
3202,Lecomte,Loana,4,10
3203,Ledecky,Kathleen,20,30
3204,Leduc,Cynthia,4,3
3205,Lee,Ahreum,15,32
3206,Lee,Dabin,15,32
3207,Lee,Daehoon,15,32
3208,Lee,Eunji,15,30
3209,Lee,Hojoon,15,30
3210,Lee,Hyein,15,15
3211,Lee,Hyejin,15,12
3212,Lee,Jinkyu,15,24
3213,Lee,Jongjun,15,26
3214,Lee,Junho,15,1
3215,Lee,Kareena,0,20
3216,Lee,Kwanghyun,15,15
3217,Lee,Matty,6,13
3218,Lee,Minjee,0,16
3219,Lee,Se-bom,0,30
3220,Lee,Sangsu,15,31
3221,Lee,Seongbae,15,24
3222,Lee,Sohee,15,4
3223,Lee,Sungho,15,18
3224,Lee,Sunisa,20,1
3225,Lee,Seon,15,37
3226,Lee,Yunseo,15,1
3227,Lefebvre,Helene,4,23
3228,Lefort,Enzo,4,15
3229,Leibfarth,Evy,20,6
3230,Leimeter,Dora,7,36
3231,Leishman,Marc,0,16
3232,Leiton,Arrones,16,36
3233,Lemay-lavoie,Elyse,2,36
3234,Lembach,Charlotte,4,15
3235,Lemke,Max,5,7
3236,Lemmens,Silke,17,3
3237,Lemos,Ana,1,3
3238,Leon,Danny,16,27
3239,Leonardi,Giuseppe,8,3
3240,Lepage,Pierce,2,3
3241,Leprevost,Penelope,4,14
3242,Lesaffre,Fantine,4,30
3243,Lescay,Gay,3,3
3244,Lesiewicz,Kornelia,13,3
3245,Lesiuk,Artem,19,18
3246,Lessmann,Lara,5,8
3247,Letcher,Luke,0,23
3248,Lett,Dane,11,17
3249,Leung,Simon,0,4
3250,Leurink,Laurien,10,17
3251,Leuta,Matai,20,24
3252,Levchenko,Yuliya,19,3
3253,Leverdez,Brice,4,4
3254,Leverett,Henry,20,26
3255,Leverett,Iii,20,26
3256,Levi,Maddison,0,24
3257,Levins,Cameron,2,3
3258,Levy,Maximilian,5,12
3259,Lewandowski,Marcin,13,3
3260,Lewis,Emily,6,7
3261,Li,Bingjie,12,30
3262,Li,Dongxiao,12,17
3263,Li,Fabin,12,37
3264,Li,He,12,3
3265,Li,Hong,12,17
3266,Li,Jialun,12,0
3267,Li,Jiaqi,12,17
3268,Li,Jingjing,12,23
3269,Li,Jun,12,4
3270,Li,Ling,12,3
3271,Li,Michelle,2,4
3272,Li,Qian,12,5
3273,Li,Qian,13,31
3274,Li,Shixin,0,13
3275,Li,Shuhuan,12,21
3276,Li,Tong,12,6
3277,Li,Wenwen,12,37
3278,Li,Yaofeng,12,14
3279,Li,Yin,12,4
3280,Li,Yuehong,12,26
3281,Li,Yuting,12,3
3282,Li,Yvonne,5,4
3283,Li,Zhenqiang,12,14
3284,Li,Zhixuan,12,3
3285,Liang,Meiyu,12,17
3286,Liang,Ruiji,12,14
3287,Liang,Xiaojing,12,3
3288,Liang,Xinping,12,2
3289,Liao,Qiuyun,12,37
3290,Lichagina,Yulia,14,15
3291,Licwinko,Kamila,13,3
3292,Liebig,Fabian,5,21
3293,Liendo,Edwards,2,30
3294,Lifanov,Alexander,14,21
3295,Lightfoot,Kc,20,3
3296,Lilley,Jake,0,25
3297,Lima,Felipe,1,30
3298,Lima,Silvana,1,29
3299,Lin,Chaopan,12,1
3300,Lin,Junmin,12,26
3301,Lin,Sheng,12,15
3302,Lin,Wenjun,12,7
3303,Lin,Xinyu,12,23
3304,Lin,Xiyu,12,16
3305,Lin,Yuemei,12,26
3306,Lin,Zushen,12,38
3307,Lindemann,Laura,5,35
3308,Linden,Desiree,20,3
3309,Lindsay,Hague,6,24
3310,Linette,Magda,13,33
3311,Linke,Christopher,5,3
3312,Linkiewicz,Joanna,13,3
3313,Lippert,Liane,5,11
3314,Lira,Luana,1,13
3315,Lisi,Veronica,8,23
3316,Lisowska,Aleksandra,13,3
3317,Listunova,Viktoriia,14,1
3318,Lita,Baehre,5,3
3319,Litaniuk,Valeriy,19,3
3320,Litchfield,Joe,6,30
3321,Litchfield,Max,6,30
3322,Litherland,Jay,20,30
3323,Liti,David,11,37
3324,Little,Mackenzie,0,3
3325,Little,Shamier,20,3
3326,Liu,Dang,12,23
